order_id,order_date,product_id,product_name,category,region,channel,quantity,unit_price,discount_pct,revenue,cost,profit,returned,customer_id
503090,2024-05-19,1010,T-Shirt,Apparel,Asia Pacific,Mobile App,1,79.05,0.0,79.05,50.89,28.16,0,C00522
503091,2025-04-20,1004,USB-C Hub,Electronics,Latin America,Website,1,109.12,0.15,92.75,50.08,42.67,0,C01420
503092,2024-03-25,1006,Coffee Maker,Home & Kitchen,Middle East,Mobile App,1,110.15,0.0,110.15,67.43,42.72,0,C00321
503093,2025-03-24,1005,Air Fryer,Home & Kitchen,Europe,Website,2,16.13,0.0,32.26,13.08,19.18,0,C00283
503094,2024-10-12,1008,Cookware Set,Home & Kitchen,Europe,Website,1,55.01,0.1,49.51,27.82,21.69,0,C01060
503095,2024-01-19,1002,Bluetooth Speaker,Electronics,Middle East,Website,2,26.25,0.0,52.5,33.4,19.1,0,C01289
503096,2024-10-28,1020,Yoga Mat,Sports,North America,Mobile App,2,27.52,0.1,49.54,28.3,21.24,0,C01312
503097,2025-02-04,1005,Air Fryer,Home & Kitchen,Europe,Website,2,16.13,0.0,32.26,13.08,19.18,0,C01637
503098,2024-01-12,1015,Face Serum,Beauty,Asia Pacific,Website,2,80.28,0.05,152.53,101.14,51.39,0,C01341
503099,2025-01-01,1024,Resistance Bands,Sports,Europe,Website,1,73.75,0.15,62.69,46.0,16.69,0,C01796
503100,2024-02-05,1000,Wireless Earbuds,Electronics,Middle East,Website,1,80.93,0.0,80.93,33.09,47.84,1,C00338
503101,2025-12-14,1004,USB-C Hub,Electronics,North America,Mobile App,2,109.12,0.1,196.42,100.16,96.26,0,C00976
503102,2025-06-19,1007,Blender,Home & Kitchen,North America,Website,1,29.86,0.0,29.86,18.64,11.22,0,C00579
503103,2024-11-11,1015,Face Serum,Beauty,Latin America,Website,1,80.28,0.05,76.27,50.57,25.7,1,C01247
503104,2024-01-05,1008,Cookware Set,Home & Kitchen,North America,Mobile App,2,55.01,0.0,110.02,55.64,54.38,0,C00589
503105,2024-07-25,1002,Bluetooth Speaker,Electronics,Europe,Website,1,26.25,0.15,22.31,16.7,5.61,0,C01657
503106,2024-09-01,1005,Air Fryer,Home & Kitchen,Europe,Website,2,16.13,0.0,32.26,13.08,19.18,0,C01422
503107,2025-03-07,1010,T-Shirt,Apparel,North America,Marketplace,1,79.05,0.0,79.05,50.89,28.16,0,C00394
503108,2024-12-11,1008,Cookware Set,Home & Kitchen,Europe,Mobile App,1,55.01,0.0,55.01,27.82,27.19,0,C01527
503109,2024-03-05,1007,Blender,Home & Kitchen,Europe,Marketplace,2,29.86,0.0,59.72,37.28,22.44,0,C00592
503110,2024-04-08,1003,Laptop Stand,Electronics,Europe,Mobile App,2,22.02,0.2,35.23,18.72,16.51,0,C00691
503111,2024-02-15,1004,USB-C Hub,Electronics,Latin America,Mobile App,1,109.12,0.0,109.12,50.08,59.04,1,C01180
503112,2024-11-30,1001,Smart Watch,Electronics,Asia Pacific,Mobile App,3,123.31,0.0,369.93,179.7,190.23,0,C01417
503113,2024-07-13,1005,Air Fryer,Home & Kitchen,Middle East,Website,1,16.13,0.05,15.32,6.54,8.78,0,C00376
503114,2025-07-08,1024,Resistance Bands,Sports,Latin America,Marketplace,3,73.75,0.1,199.12,138.0,61.12,0,C01083
503115,2024-05-03,1024,Resistance Bands,Sports,Europe,Website,1,73.75,0.05,70.06,46.0,24.06,0,C01442
503116,2024-12-31,1017,Moisturizer,Beauty,Asia Pacific,Website,2,177.23,0.0,354.46,154.84,199.62,0,C01607
503117,2025-02-15,1003,Laptop Stand,Electronics,Asia Pacific,Website,3,22.02,0.0,66.06,28.08,37.98,0,C00672
503118,2024-08-05,1022,Running Shoes,Sports,Latin America,Website,2,51.96,0.0,103.92,48.82,55.1,0,C01254
503119,2025-11-04,1022,Running Shoes,Sports,Asia Pacific,Mobile App,1,51.96,0.1,46.76,24.41,22.35,0,C00639
503120,2025-01-12,1011,Jeans,Apparel,North America,Website,1,48.52,0.05,46.09,26.91,19.18,0,C00552
503121,2024-08-11,1004,USB-C Hub,Electronics,Latin America,Website,2,109.12,0.1,196.42,100.16,96.26,0,C01380
503122,2025-09-05,1021,Dumbbells,Sports,Latin America,Marketplace,1,18.19,0.15,15.46,7.58,7.88,0,C00153
503123,2024-04-14,1001,Smart Watch,Electronics,Middle East,Mobile App,1,123.31,0.0,123.31,59.9,63.41,0,C01009
503124,2025-08-05,1022,Running Shoes,Sports,Europe,Website,1,51.96,0.0,51.96,24.41,27.55,0,C01517
503125,2024-04-07,1016,Shampoo,Beauty,Middle East,Website,1,24.14,0.1,21.73,9.88,11.85,0,C01383
503126,2025-10-08,1015,Face Serum,Beauty,Latin America,Mobile App,2,80.28,0.05,152.53,101.14,51.39,0,C00555
503127,2025-12-11,1022,Running Shoes,Sports,Europe,Website,2,51.96,0.0,103.92,48.82,55.1,0,C00332
503128,2025-10-12,1000,Wireless Earbuds,Electronics,Asia Pacific,Marketplace,1,80.93,0.0,80.93,33.09,47.84,0,C01343
503129,2025-11-13,1007,Blender,Home & Kitchen,Latin America,Website,1,29.86,0.0,29.86,18.64,11.22,0,C01344
503130,2024-01-19,1008,Cookware Set,Home & Kitchen,Middle East,Marketplace,1,55.01,0.0,55.01,27.82,27.19,0,C00861
503131,2025-04-04,1007,Blender,Home & Kitchen,Latin America,Mobile App,2,29.86,0.0,59.72,37.28,22.44,0,C00988
503132,2024-08-26,1021,Dumbbells,Sports,Middle East,Mobile App,1,18.19,0.0,18.19,7.58,10.61,0,C01158
503133,2024-01-14,1022,Running Shoes,Sports,Europe,Website,1,51.96,0.0,51.96,24.41,27.55,0,C00369
503134,2024-05-07,1020,Yoga Mat,Sports,Asia Pacific,Website,1,27.52,0.0,27.52,14.15,13.37,0,C00550
503135,2025-03-14,1000,Wireless Earbuds,Electronics,Europe,Mobile App,1,80.93,0.0,80.93,33.09,47.84,0,C01547
503136,2024-03-02,1011,Jeans,Apparel,Europe,Website,1,48.52,0.0,48.52,26.91,21.61,0,C00887
503137,2024-10-30,1016,Shampoo,Beauty,Europe,Website,1,24.14,0.05,22.93,9.88,13.05,0,C00248
503138,2024-07-28,1001,Smart Watch,Electronics,North America,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00981
503139,2025-09-04,1008,Cookware Set,Home & Kitchen,Latin America,Mobile App,1,55.01,0.0,55.01,27.82,27.19,0,C01201
503140,2024-12-02,1008,Cookware Set,Home & Kitchen,Europe,Website,1,55.01,0.0,55.01,27.82,27.19,0,C00175
503141,2025-10-21,1022,Running Shoes,Sports,North America,Mobile App,3,51.96,0.0,155.88,73.23,82.65,0,C01645
503142,2025-02-28,1018,Lipstick,Beauty,Asia Pacific,Mobile App,1,41.98,0.05,39.88,27.85,12.03,0,C00535
503143,2024-08-22,1007,Blender,Home & Kitchen,Asia Pacific,Website,1,29.86,0.05,28.37,18.64,9.73,0,C01119
503144,2024-07-29,1008,Cookware Set,Home & Kitchen,Middle East,Website,1,55.01,0.0,55.01,27.82,27.19,0,C01708
503145,2025-11-11,1017,Moisturizer,Beauty,Europe,Mobile App,3,177.23,0.0,531.69,232.26,299.43,0,C01487
503146,2025-12-13,1023,Water Bottle,Sports,Europe,Mobile App,1,55.97,0.05,53.17,28.38,24.79,0,C01435
503147,2025-01-25,1001,Smart Watch,Electronics,Middle East,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00097
503148,2025-03-28,1024,Resistance Bands,Sports,North America,Website,2,73.75,0.05,140.12,92.0,48.12,0,C00687
503149,2025-05-18,1021,Dumbbells,Sports,North America,Marketplace,2,18.19,0.05,34.56,15.16,19.4,0,C00565
503150,2024-02-23,1008,Cookware Set,Home & Kitchen,Europe,Marketplace,2,55.01,0.0,110.02,55.64,54.38,0,C01054
503151,2024-05-08,1007,Blender,Home & Kitchen,North America,Website,1,29.86,0.0,29.86,18.64,11.22,0,C00204
503152,2025-07-16,1006,Coffee Maker,Home & Kitchen,Europe,Website,1,110.15,0.0,110.15,67.43,42.72,0,C01462
503153,2024-03-21,1014,Hoodie,Apparel,Latin America,Mobile App,1,71.73,0.05,68.14,49.43,18.71,0,C00526
503154,2024-11-14,1022,Running Shoes,Sports,Europe,Mobile App,1,51.96,0.0,51.96,24.41,27.55,0,C01537
503155,2024-09-07,1019,Sunscreen,Beauty,Latin America,Website,1,106.12,0.05,100.81,56.32,44.49,0,C01796
503156,2024-09-11,1024,Resistance Bands,Sports,Asia Pacific,Website,2,73.75,0.05,140.12,92.0,48.12,0,C01030
503157,2025-04-04,1008,Cookware Set,Home & Kitchen,Europe,Website,1,55.01,0.0,55.01,27.82,27.19,0,C00936
503158,2025-05-07,1020,Yoga Mat,Sports,North America,Marketplace,1,27.52,0.0,27.52,14.15,13.37,0,C01129
503159,2025-01-03,1002,Bluetooth Speaker,Electronics,Latin America,Website,2,26.25,0.1,47.25,33.4,13.85,0,C00078
503160,2025-04-27,1022,Running Shoes,Sports,Latin America,Website,2,51.96,0.05,98.72,48.82,49.9,0,C01495
503161,2025-09-16,1017,Moisturizer,Beauty,Latin America,Mobile App,1,177.23,0.15,150.65,77.42,73.23,0,C01364
503162,2025-05-08,1000,Wireless Earbuds,Electronics,North America,Mobile App,1,80.93,0.0,80.93,33.09,47.84,0,C00030
503163,2025-03-13,1001,Smart Watch,Electronics,North America,Mobile App,1,123.31,0.15,104.81,59.9,44.91,0,C00934
503164,2024-11-03,1019,Sunscreen,Beauty,Middle East,Mobile App,1,106.12,0.0,106.12,56.32,49.8,0,C01661
503165,2025-07-20,1022,Running Shoes,Sports,Europe,Website,2,51.96,0.0,103.92,48.82,55.1,0,C00508
503166,2025-04-19,1021,Dumbbells,Sports,Asia Pacific,Website,3,18.19,0.0,54.57,22.74,31.83,0,C01298
503167,2025-01-19,1020,Yoga Mat,Sports,Middle East,Mobile App,1,27.52,0.0,27.52,14.15,13.37,0,C01492
503168,2024-03-14,1008,Cookware Set,Home & Kitchen,Asia Pacific,Website,1,55.01,0.0,55.01,27.82,27.19,0,C01242
503169,2025-04-25,1014,Hoodie,Apparel,Europe,Website,2,71.73,0.15,121.94,98.86,23.08,0,C01722
503170,2024-07-13,1002,Bluetooth Speaker,Electronics,North America,Website,1,26.25,0.15,22.31,16.7,5.61,0,C01025
503171,2025-05-27,1024,Resistance Bands,Sports,Asia Pacific,Website,2,73.75,0.0,147.5,92.0,55.5,0,C00467
503172,2025-03-01,1018,Lipstick,Beauty,Latin America,Marketplace,2,41.98,0.0,83.96,55.7,28.26,0,C01329
503173,2025-01-17,1023,Water Bottle,Sports,Latin America,Website,1,55.97,0.2,44.78,28.38,16.4,1,C00384
503174,2025-10-18,1009,Vacuum Cleaner,Home & Kitchen,Middle East,Website,2,64.34,0.0,128.68,74.8,53.88,0,C00160
503175,2024-02-09,1005,Air Fryer,Home & Kitchen,North America,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00434
503176,2025-08-02,1010,T-Shirt,Apparel,Europe,Website,1,79.05,0.05,75.1,50.89,24.21,0,C00097
503177,2025-03-22,1003,Laptop Stand,Electronics,Asia Pacific,Mobile App,2,22.02,0.0,44.04,18.72,25.32,0,C01426
503178,2024-12-22,1017,Moisturizer,Beauty,Middle East,Mobile App,1,177.23,0.0,177.23,77.42,99.81,0,C01523
503179,2025-10-12,1009,Vacuum Cleaner,Home & Kitchen,Asia Pacific,Mobile App,1,64.34,0.0,64.34,37.4,26.94,0,C01740
503180,2025-10-28,1012,Jacket,Apparel,Latin America,Marketplace,2,88.76,0.0,177.52,78.42,99.1,0,C00577
503181,2024-09-09,1002,Bluetooth Speaker,Electronics,Europe,Website,1,26.25,0.05,24.94,16.7,8.24,0,C00605
503182,2025-01-05,1021,Dumbbells,Sports,North America,Mobile App,1,18.19,0.0,18.19,7.58,10.61,0,C00455
503183,2025-10-22,1005,Air Fryer,Home & Kitchen,Europe,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00258
503184,2025-04-11,1010,T-Shirt,Apparel,Europe,Website,4,79.05,0.05,300.39,203.56,96.83,0,C00415
503185,2025-09-08,1003,Laptop Stand,Electronics,Middle East,Marketplace,1,22.02,0.0,22.02,9.36,12.66,0,C00445
503186,2024-06-14,1024,Resistance Bands,Sports,North America,Website,1,73.75,0.0,73.75,46.0,27.75,0,C01192
503187,2024-04-04,1002,Bluetooth Speaker,Electronics,Latin America,Website,1,26.25,0.0,26.25,16.7,9.55,0,C00657
503188,2025-08-23,1006,Coffee Maker,Home & Kitchen,North America,Mobile App,1,110.15,0.0,110.15,67.43,42.72,0,C00409
503189,2024-07-12,1013,Sneakers,Apparel,Latin America,Website,1,39.27,0.0,39.27,19.98,19.29,0,C01517
503190,2025-03-13,1015,Face Serum,Beauty,Asia Pacific,Mobile App,1,80.28,0.0,80.28,50.57,29.71,0,C01668
503191,2025-05-27,1021,Dumbbells,Sports,Middle East,Mobile App,1,18.19,0.2,14.55,7.58,6.97,0,C00739
503192,2025-01-26,1012,Jacket,Apparel,Middle East,Website,1,88.76,0.0,88.76,39.21,49.55,0,C00919
503193,2025-02-25,1020,Yoga Mat,Sports,North America,Website,1,27.52,0.0,27.52,14.15,13.37,0,C00098
503194,2025-08-09,1023,Water Bottle,Sports,Asia Pacific,Mobile App,1,55.97,0.0,55.97,28.38,27.59,0,C01509
503195,2024-10-02,1000,Wireless Earbuds,Electronics,Europe,Marketplace,1,80.93,0.0,80.93,33.09,47.84,0,C01031
503196,2025-02-11,1008,Cookware Set,Home & Kitchen,Asia Pacific,Website,1,55.01,0.1,49.51,27.82,21.69,0,C01720
503197,2024-06-21,1007,Blender,Home & Kitchen,Latin America,Website,1,29.86,0.0,29.86,18.64,11.22,0,C00563
503198,2024-03-12,1019,Sunscreen,Beauty,Latin America,Mobile App,1,106.12,0.0,106.12,56.32,49.8,0,C00869
503199,2025-11-01,1005,Air Fryer,Home & Kitchen,Asia Pacific,Mobile App,2,16.13,0.0,32.26,13.08,19.18,0,C01242
503200,2024-06-23,1022,Running Shoes,Sports,Europe,Website,1,51.96,0.0,51.96,24.41,27.55,0,C00612
503201,2025-12-21,1023,Water Bottle,Sports,Europe,Website,2,55.97,0.0,111.94,56.76,55.18,0,C00565
503202,2024-07-05,1016,Shampoo,Beauty,Middle East,Marketplace,1,24.14,0.0,24.14,9.88,14.26,0,C00212
503203,2025-04-06,1017,Moisturizer,Beauty,Middle East,Mobile App,1,177.23,0.0,177.23,77.42,99.81,0,C00668
503204,2024-07-09,1023,Water Bottle,Sports,Europe,Website,1,55.97,0.0,55.97,28.38,27.59,0,C01628
503205,2024-07-06,1008,Cookware Set,Home & Kitchen,Europe,Website,2,55.01,0.0,110.02,55.64,54.38,0,C00201
503206,2025-02-22,1022,Running Shoes,Sports,Latin America,Mobile App,1,51.96,0.0,51.96,24.41,27.55,0,C01337
503207,2025-10-01,1014,Hoodie,Apparel,North America,Marketplace,1,71.73,0.0,71.73,49.43,22.3,0,C01725
503208,2024-06-19,1017,Moisturizer,Beauty,North America,Website,2,177.23,0.0,354.46,154.84,199.62,0,C00899
503209,2025-01-21,1002,Bluetooth Speaker,Electronics,North America,Website,1,26.25,0.0,26.25,16.7,9.55,0,C00731
503210,2024-12-16,1005,Air Fryer,Home & Kitchen,North America,Mobile App,1,16.13,0.0,16.13,6.54,9.59,0,C01651
503211,2025-05-04,1007,Blender,Home & Kitchen,Latin America,Mobile App,1,29.86,0.0,29.86,18.64,11.22,0,C00683
503212,2024-04-13,1007,Blender,Home & Kitchen,North America,Website,1,29.86,0.05,28.37,18.64,9.73,0,C00119
503213,2024-01-08,1006,Coffee Maker,Home & Kitchen,Middle East,Mobile App,3,110.15,0.15,280.88,202.29,78.59,0,C00419
503214,2024-02-12,1006,Coffee Maker,Home & Kitchen,North America,Website,2,110.15,0.2,176.24,134.86,41.38,0,C01390
503215,2024-01-08,1007,Blender,Home & Kitchen,Latin America,Mobile App,3,29.86,0.0,89.58,55.92,33.66,0,C01289
503216,2024-09-29,1004,USB-C Hub,Electronics,Latin America,Website,1,109.12,0.0,109.12,50.08,59.04,1,C01669
503217,2024-12-11,1017,Moisturizer,Beauty,Middle East,Website,1,177.23,0.0,177.23,77.42,99.81,0,C00455
503218,2025-01-14,1019,Sunscreen,Beauty,Asia Pacific,Marketplace,1,106.12,0.15,90.2,56.32,33.88,0,C00412
503219,2024-09-02,1008,Cookware Set,Home & Kitchen,Asia Pacific,Mobile App,1,55.01,0.2,44.01,27.82,16.19,0,C01514
503220,2025-01-22,1022,Running Shoes,Sports,Middle East,Website,2,51.96,0.0,103.92,48.82,55.1,0,C00398
503221,2024-12-30,1012,Jacket,Apparel,Asia Pacific,Mobile App,1,88.76,0.0,88.76,39.21,49.55,0,C01022
503222,2024-01-04,1017,Moisturizer,Beauty,Latin America,Marketplace,1,177.23,0.0,177.23,77.42,99.81,0,C01043
503223,2025-02-15,1010,T-Shirt,Apparel,Europe,Website,2,79.05,0.0,158.1,101.78,56.32,0,C01295
503224,2024-05-05,1018,Lipstick,Beauty,Middle East,Website,1,41.98,0.0,41.98,27.85,14.13,0,C00324
503225,2025-12-17,1002,Bluetooth Speaker,Electronics,Europe,Website,3,26.25,0.0,78.75,50.1,28.65,0,C01313
503226,2025-09-25,1008,Cookware Set,Home & Kitchen,Latin America,Mobile App,1,55.01,0.0,55.01,27.82,27.19,1,C01162
503227,2025-11-07,1023,Water Bottle,Sports,Europe,Website,1,55.97,0.0,55.97,28.38,27.59,0,C01330
503228,2025-10-15,1001,Smart Watch,Electronics,Asia Pacific,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00175
503229,2025-01-03,1014,Hoodie,Apparel,North America,Marketplace,2,71.73,0.0,143.46,98.86,44.6,0,C00146
503230,2024-11-29,1007,Blender,Home & Kitchen,Latin America,Website,1,29.86,0.1,26.87,18.64,8.23,0,C01254
503231,2025-05-11,1003,Laptop Stand,Electronics,Latin America,Mobile App,1,22.02,0.1,19.82,9.36,10.46,0,C01754
503232,2024-03-24,1010,T-Shirt,Apparel,Asia Pacific,Website,1,79.05,0.05,75.1,50.89,24.21,0,C00020
503233,2025-05-02,1007,Blender,Home & Kitchen,North America,Mobile App,1,29.86,0.0,29.86,18.64,11.22,0,C00720
503234,2024-10-27,1022,Running Shoes,Sports,Middle East,Website,1,51.96,0.1,46.76,24.41,22.35,0,C01683
503235,2024-05-26,1008,Cookware Set,Home & Kitchen,Middle East,Marketplace,1,55.01,0.0,55.01,27.82,27.19,0,C00537
503236,2025-05-31,1001,Smart Watch,Electronics,North America,Website,1,123.31,0.1,110.98,59.9,51.08,0,C00333
503237,2024-03-30,1007,Blender,Home & Kitchen,Asia Pacific,Mobile App,1,29.86,0.0,29.86,18.64,11.22,0,C01404
503238,2025-07-15,1018,Lipstick,Beauty,Latin America,Website,2,41.98,0.05,79.76,55.7,24.06,0,C00226
503239,2025-04-01,1011,Jeans,Apparel,North America,Website,1,48.52,0.15,41.24,26.91,14.33,0,C01106
503240,2025-07-07,1022,Running Shoes,Sports,Europe,Website,3,51.96,0.0,155.88,73.23,82.65,0,C00435
503241,2024-06-23,1019,Sunscreen,Beauty,North America,Website,2,106.12,0.2,169.79,112.64,57.15,0,C01637
503242,2024-01-30,1018,Lipstick,Beauty,Europe,Marketplace,1,41.98,0.0,41.98,27.85,14.13,0,C00127
503243,2024-11-30,1016,Shampoo,Beauty,Latin America,Mobile App,1,24.14,0.05,22.93,9.88,13.05,0,C01043
503244,2024-08-13,1014,Hoodie,Apparel,Asia Pacific,Mobile App,1,71.73,0.0,71.73,49.43,22.3,1,C01479
503245,2025-11-17,1022,Running Shoes,Sports,North America,Mobile App,1,51.96,0.0,51.96,24.41,27.55,0,C00274
503246,2025-07-01,1022,Running Shoes,Sports,Latin America,Website,1,51.96,0.2,41.57,24.41,17.16,1,C00116
503247,2025-12-09,1003,Laptop Stand,Electronics,Asia Pacific,Marketplace,1,22.02,0.0,22.02,9.36,12.66,0,C00315
503248,2025-08-12,1020,Yoga Mat,Sports,Middle East,Website,1,27.52,0.0,27.52,14.15,13.37,0,C00580
503249,2024-12-17,1023,Water Bottle,Sports,Latin America,Marketplace,1,55.97,0.0,55.97,28.38,27.59,0,C01018
503250,2025-01-25,1009,Vacuum Cleaner,Home & Kitchen,Middle East,Marketplace,1,64.34,0.05,61.12,37.4,23.72,0,C00783
503251,2025-03-23,1010,T-Shirt,Apparel,Europe,Website,2,79.05,0.0,158.1,101.78,56.32,1,C00420
503252,2024-04-28,1016,Shampoo,Beauty,Asia Pacific,Website,1,24.14,0.0,24.14,9.88,14.26,0,C01602
503253,2024-04-01,1014,Hoodie,Apparel,Asia Pacific,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C00307
503254,2024-07-11,1005,Air Fryer,Home & Kitchen,North America,Mobile App,1,16.13,0.05,15.32,6.54,8.78,0,C00522
503255,2024-05-10,1020,Yoga Mat,Sports,Asia Pacific,Marketplace,2,27.52,0.0,55.04,28.3,26.74,0,C00769
503256,2025-08-13,1015,Face Serum,Beauty,North America,Website,2,80.28,0.0,160.56,101.14,59.42,0,C00003
503257,2025-08-27,1002,Bluetooth Speaker,Electronics,Middle East,Website,1,26.25,0.0,26.25,16.7,9.55,1,C00378
503258,2025-02-01,1017,Moisturizer,Beauty,Latin America,Website,2,177.23,0.0,354.46,154.84,199.62,0,C00911
503259,2025-01-08,1002,Bluetooth Speaker,Electronics,Europe,Mobile App,1,26.25,0.1,23.62,16.7,6.92,0,C00849
503260,2025-09-08,1013,Sneakers,Apparel,Middle East,Website,1,39.27,0.05,37.31,19.98,17.33,0,C01386
503261,2025-02-08,1005,Air Fryer,Home & Kitchen,North America,Mobile App,1,16.13,0.1,14.52,6.54,7.98,0,C01563
503262,2025-04-16,1000,Wireless Earbuds,Electronics,Asia Pacific,Website,2,80.93,0.0,161.86,66.18,95.68,0,C00774
503263,2024-10-30,1015,Face Serum,Beauty,Europe,Website,2,80.28,0.0,160.56,101.14,59.42,0,C00333
503264,2025-04-11,1008,Cookware Set,Home & Kitchen,Europe,Mobile App,1,55.01,0.0,55.01,27.82,27.19,0,C01553
503265,2024-05-29,1012,Jacket,Apparel,North America,Mobile App,2,88.76,0.0,177.52,78.42,99.1,0,C00244
503266,2024-11-12,1015,Face Serum,Beauty,Middle East,Marketplace,1,80.28,0.0,80.28,50.57,29.71,1,C00243
503267,2024-05-06,1014,Hoodie,Apparel,Asia Pacific,Marketplace,2,71.73,0.0,143.46,98.86,44.6,0,C00549
503268,2025-12-24,1017,Moisturizer,Beauty,Middle East,Website,1,177.23,0.0,177.23,77.42,99.81,0,C00434
503269,2024-08-08,1013,Sneakers,Apparel,Latin America,Website,1,39.27,0.0,39.27,19.98,19.29,0,C00462
503270,2025-01-20,1006,Coffee Maker,Home & Kitchen,North America,Marketplace,2,110.15,0.0,220.3,134.86,85.44,0,C00911
503271,2024-12-07,1004,USB-C Hub,Electronics,Europe,Mobile App,1,109.12,0.0,109.12,50.08,59.04,0,C01599
503272,2024-08-03,1007,Blender,Home & Kitchen,Europe,Mobile App,2,29.86,0.05,56.73,37.28,19.45,0,C01169
503273,2024-02-23,1003,Laptop Stand,Electronics,Europe,Marketplace,2,22.02,0.15,37.43,18.72,18.71,0,C00817
503274,2025-02-05,1002,Bluetooth Speaker,Electronics,Asia Pacific,Marketplace,1,26.25,0.1,23.62,16.7,6.92,0,C01396
503275,2025-11-06,1021,Dumbbells,Sports,Europe,Marketplace,1,18.19,0.05,17.28,7.58,9.7,0,C01475
503276,2025-07-15,1020,Yoga Mat,Sports,Latin America,Website,1,27.52,0.0,27.52,14.15,13.37,0,C01115
503277,2025-11-25,1001,Smart Watch,Electronics,Latin America,Marketplace,1,123.31,0.0,123.31,59.9,63.41,0,C01753
503278,2025-02-04,1024,Resistance Bands,Sports,Latin America,Website,2,73.75,0.0,147.5,92.0,55.5,0,C00532
503279,2024-10-16,1001,Smart Watch,Electronics,Asia Pacific,Mobile App,3,123.31,0.0,369.93,179.7,190.23,0,C01337
503280,2024-07-18,1007,Blender,Home & Kitchen,Middle East,Website,1,29.86,0.0,29.86,18.64,11.22,1,C00809
503281,2024-05-14,1021,Dumbbells,Sports,Asia Pacific,Mobile App,1,18.19,0.0,18.19,7.58,10.61,0,C00864
503282,2025-08-17,1009,Vacuum Cleaner,Home & Kitchen,North America,Mobile App,1,64.34,0.0,64.34,37.4,26.94,0,C00348
503283,2025-12-27,1024,Resistance Bands,Sports,Asia Pacific,Website,1,73.75,0.0,73.75,46.0,27.75,0,C00415
503284,2024-06-16,1014,Hoodie,Apparel,Middle East,Website,2,71.73,0.0,143.46,98.86,44.6,0,C01218
503285,2025-12-13,1007,Blender,Home & Kitchen,Latin America,Website,2,29.86,0.0,59.72,37.28,22.44,0,C00478
503286,2024-05-28,1006,Coffee Maker,Home & Kitchen,Europe,Website,1,110.15,0.0,110.15,67.43,42.72,0,C00776
503287,2024-07-19,1015,Face Serum,Beauty,North America,Website,1,80.28,0.0,80.28,50.57,29.71,0,C01394
503288,2025-08-12,1010,T-Shirt,Apparel,North America,Mobile App,1,79.05,0.0,79.05,50.89,28.16,0,C01771
503289,2024-05-31,1012,Jacket,Apparel,Latin America,Marketplace,2,88.76,0.05,168.64,78.42,90.22,0,C00694
503290,2025-03-13,1014,Hoodie,Apparel,Europe,Marketplace,2,71.73,0.15,121.94,98.86,23.08,0,C00246
503291,2024-04-08,1020,Yoga Mat,Sports,Asia Pacific,Marketplace,1,27.52,0.1,24.77,14.15,10.62,0,C00504
503292,2024-07-02,1000,Wireless Earbuds,Electronics,North America,Website,1,80.93,0.1,72.84,33.09,39.75,0,C01715
503293,2025-06-11,1004,USB-C Hub,Electronics,Asia Pacific,Mobile App,1,109.12,0.0,109.12,50.08,59.04,0,C01687
503294,2024-06-01,1018,Lipstick,Beauty,Latin America,Website,1,41.98,0.15,35.68,27.85,7.83,0,C00418
503295,2024-05-01,1015,Face Serum,Beauty,Europe,Website,1,80.28,0.0,80.28,50.57,29.71,0,C00139
503296,2024-11-05,1005,Air Fryer,Home & Kitchen,Middle East,Marketplace,2,16.13,0.0,32.26,13.08,19.18,0,C01197
503297,2025-10-30,1003,Laptop Stand,Electronics,Latin America,Mobile App,2,22.02,0.0,44.04,18.72,25.32,0,C01149
503298,2025-11-17,1019,Sunscreen,Beauty,North America,Mobile App,2,106.12,0.0,212.24,112.64,99.6,0,C01783
503299,2025-10-27,1021,Dumbbells,Sports,Latin America,Website,4,18.19,0.0,72.76,30.32,42.44,0,C01131
503300,2025-10-30,1001,Smart Watch,Electronics,Latin America,Website,1,123.31,0.05,117.14,59.9,57.24,0,C00745
503301,2024-05-02,1011,Jeans,Apparel,North America,Website,2,48.52,0.15,82.48,53.82,28.66,0,C01087
503302,2025-05-15,1007,Blender,Home & Kitchen,Middle East,Website,1,29.86,0.0,29.86,18.64,11.22,0,C00583
503303,2025-08-23,1023,Water Bottle,Sports,Middle East,Marketplace,1,55.97,0.05,53.17,28.38,24.79,0,C01479
503304,2025-05-06,1021,Dumbbells,Sports,Asia Pacific,Mobile App,3,18.19,0.1,49.11,22.74,26.37,0,C00577
503305,2024-04-06,1023,Water Bottle,Sports,Middle East,Website,2,55.97,0.05,106.34,56.76,49.58,0,C00445
503306,2025-05-10,1006,Coffee Maker,Home & Kitchen,Latin America,Website,1,110.15,0.15,93.63,67.43,26.2,0,C01248
503307,2024-05-08,1020,Yoga Mat,Sports,North America,Website,1,27.52,0.0,27.52,14.15,13.37,0,C00351
503308,2025-07-04,1007,Blender,Home & Kitchen,Europe,Website,1,29.86,0.05,28.37,18.64,9.73,0,C00295
503309,2025-12-18,1016,Shampoo,Beauty,North America,Website,1,24.14,0.0,24.14,9.88,14.26,0,C01256
